row_id;year_mid;Newbmag;bmag;vmag;vmagold;bmagerr;vmagerr;color_term;ut_start;jd_start;jd_mid;exptime;annular_bin;raj2000;dej2000;PHASE
442;1947.38793294;11.6051;11.6051;11.2141;11.2141;0.182329;0.318628;0.762515;05/22/47 10:22 PM;2432328.43212;2432328.44251;1800;3;298.63950296;33.0013341672;#WERT!
527;1948.92051338;11062;11.062;10.671;10671;0.182432;0.469769;1.2205;12/02/48 04:58 PM;2432888.20712;2432888.21751;1800;6;298.639051418;33.0013086921;#WERT!
122;1936.3764622;10.9321;10.9321;10.5411;10.5411;0.18258;0.327517;0.784244;05/17/36 11:49 PM;2428306.49243;2428306.50282;1800;7;298.639499342;33.0013932713;#WERT!
133;1936.46121381;11.3101;11.3101;10.9191;10.9191;0.182649;0.359376;0.868284;06/17/36 10:45 PM;2428337.44795;2428337.45834;1800;7;298.638828989;33.0016895623;#WERT!
341;1938.78793151;11.0758;11.0758;10.6848;10.6848;0.183178;0.323276;0.772794;10/15/38 06:45 PM;2429187.2816;2429187.29198;1800;6;298.639383344;33.001289158;#WERT!
279;1937.764183;11.5443;11.5443;11.1533;11.1533;0.183312;0.319337;0.76287;10/06/37 08:39 PM;2428813.36091;2428813.36784;1200;8;298.639839279;33.0012692879;#WERT!
364;1938.88393644;11.2107;11.2107;10.8197;10.8197;0.18447;0.389562;0.95263;11/19/38 08:20 PM;2429222.3474;2429222.35778;1800;5;298.63933813;33.0013941417;#WERT!
711;1953.66840942;11.0185;11.0185;10.6275;10.6275;0.18451;0.314051;0.748304;09/01/53 09:04 PM;2434622.37788;2434622.38654;1500;2;298.639705818;33.0012962987;#WERT!
203;1936.85223102;10.9621;10.9621;10.5711;10.5711;0.18464;0.312466;0.744303;11/07/36 06:24 PM;2428480.26699;2428480.27738;1800;6;298.63941251;33.0013427591;#WERT!
103;1935.80955477;11.2891;11.2891;10.8981;10.8981;0.184716;0.319367;0.760957;10/23/35 10:18 PM;2428099.42949;2428099.43988;1800;7;298.639453145;33.0015947961;#WERT!
357;1938.80977639;11.0679;11.0679;10.6769;10.6769;0.184789;0.332899;0.794789;10/23/38 06:15 PM;2429195.26044;2429195.27083;1800;6;298.639710444;33.0013872704;#WERT!
278;1937.764183;11.5659;11.5659;11.1749;11.1749;0.185168;0.323463;0.770438;10/06/37 08:39 PM;2428813.36091;2428813.36784;1200;8;298.63985164;33.0012527701;#WERT!
528;1948.92051338;11.0712;11.0712;10.6802;10.6802;0.185327;0.471409;1.22234;12/02/48 04:58 PM;2432888.20712;2432888.21751;1800;6;298.639279401;33.0014165409;#WERT!
216;1937.03008557;10.9796;10.9796;10.5886;10.5886;0.185342;0.303412;0.721867;01/11/37 05:28 PM;2428545.22837;2428545.23876;1800;5;298.638973549;33.0014155095;#WERT!
157;1936.69357253;11.5105;11.5105;11.1195;11.1195;0.185373;0.31667;0.753428;09/10/36 07:36 PM;2428422.31698;2428422.32737;1800;7;298.638821635;33.0015670153;#WERT!
705;1953.61930914;11.0266;11.0266;10.6356;10.6356;0.185572;0.289612;0.690074;08/14/53 10:31 PM;2434604.43881;2434604.45266;2400;6;298.639149711;33.0013852745;#WERT!
315;1938.38867105;10.8969;10.8969;10.5059;10.5059;0.185599;0.323105;0.768934;05/22/38 10:50 PM;2429041.45171;2429041.4621;1800;5;298.639683193;33.0012416042;#WERT!
362;1938.88628947;11137;11.137;10.746;10746;0.18564;0.339839;0.811528;11/20/38 04:57 PM;2429223.20684;2429223.21723;1800;6;298.639466221;33.0014791149;#WERT!
434;1947.38521204;11.1139;11.1139;10.7229;10.7229;0.185855;0.318136;0.756318;05/21/47 10:31 PM;2432327.43831;2432327.4487;1800;3;298.639471446;33.0015348321;#WERT!
32;1957.80502749;11.5241;11.5241;11.1331;11.1331;0.18601;0.427419;1.06935;10/21/57 06:49 PM;2436133.28456;2436133.28629;300;5;298.639450048;33.0014609556;#WERT!
345;1938.80156347;10.9177;10.9177;10.5267;10.5267;0.186022;0.335944;0.800861;10/20/38 06:15 PM;2429192.26067;2429192.27106;1800;7;298.639445074;33.0014173709;#WERT!
290;1937.83822358;11.0441;11.0441;10.6531;10.6531;0.18626;0.342196;0.816822;11/02/37 09:37 PM;2428840.40078;2428840.41116;1800;7;298.639483633;33.0012538285;#WERT!
202;1936.85223102;10.9341;10.9341;10.5431;10.5431;0.186277;0.312097;0.741081;11/07/36 06:24 PM;2428480.26699;2428480.27738;1800;6;298.639213896;33.0014366322;#WERT!
38;1923.52507516;11.0491;11.0491;10.6581;10.6581;0.186282;0.322002;0.765221;07/12/23 12:43 AM;2423612.53024;2423612.5337;600;8;298.639380478;33.0015253467;#WERT!
235;1937.65746896;11.6012;11.6012;11.2102;11.2102;0.186315;0.307164;0.729284;08/28/37 09:07 PM;2428774.38015;2428774.39054;1800;5;298.639641267;33.0013565784;#WERT!
79;1935.8010484;10.9935;10.9935;10.6025;10.6025;0.186744;0.324546;0.770883;10/20/35 07:46 PM;2428096.32427;2428096.33293;1500;7;298.639286497;33.0015068409;#WERT!
385;1939.91311063;11.1877;11.1877;10.7967;10.7967;0.186814;0.348057;0.831582;11/30/39 06:07 PM;2429598255;2429598.26366;1500;8;298.639397228;33.0013789436;#WERT!
123;1936.3764622;10.8867;10.8867;10.4957;10.4957;0.187267;0.326286;0.774484;05/17/36 11:49 PM;2428306.49243;2428306.50282;1800;7;298.639557032;33.0013039712;#WERT!
435;1947.38521204;11.0632;11.0632;10.6722;10.6722;0.187313;0.317915;0.753686;05/21/47 10:31 PM;2432327.43831;2432327.4487;1800;2;298.639503585;33.0014529039;#WERT!
751;1953.70689824;10.9311;10.9311;10.5401;10.5401;0.187335;0.285078;0.677527;09/15/53 10:20 PM;2434636.43073;2434636.44458;2400;6;298.639478004;33.0015285716;#WERT!
419;1946.64310173;11.5939;11.5939;11.2029;11.2029;0.187344;0.439847;1.10887;08/23/46 09:18 PM;2432056.38771;2432056.39291;900;2;298.639202491;33.0011979679;#WERT!
707;1953.61930914;11.0538;11.0538;10.6628;10.6628;0.18748;0.289378;0.686815;08/14/53 10:31 PM;2434604.43881;2434604.45266;2400;6;298.639196616;33.0014743502;#WERT!
215;1937.02182807;10896;10.896;10.505;10505;0.188064;0.317041;0.75047;01/08/37 05:05 PM;2428542.21231;2428542.2227;1800;5;298.639302613;33.0013679402;#WERT!
33;1957.80506635;11.5311;11.5311;11.1401;11.1401;0.188194;0.422728;1.05087;10/21/57 07:10 PM;2436133.29875;2436133.30049;300;5;298.639400878;33.0014608657;#WERT!
714;1953.6685488;11.4715;11.4715;11.0805;11.0805;0.188358;0.293918;0.695728;09/01/53 10:09 PM;2434622.4236;2434622.43745;2400;6;298.639613246;33.0015360256;#WERT!
622;1951.76566209;11.1812;11.1812;10.7902;10.7902;0.188366;0.295024;0.69822;10/07/51 09:27 PM;2433927.39422;2433927.40808;2400;6;298.639268083;33.0014837125;#WERT!
31;1957.80502749;11.4967;11.4967;11.1057;11.1057;0.188441;0.429969;1.07425;10/21/57 06:49 PM;2436133.28456;2436133.28629;300;5;298.639410433;33.0014656716;#WERT!
137;1936.46677632;11.3225;11.3225;10.9315;10.9315;0.188623;0.381227;0.921975;06/19/36 11:35 PM;2428339.48312;2428339.49005;1200;7;298.638562834;33.0015591063;#WERT!
409;1942.62947852;11.1821;11.1821;10.7911;10.7911;0.188644;0.387079;0.939229;08/18/42 09:40 PM;2430590.40318;2430590.41703;2400;5;298.639596315;33.0016731064;#WERT!
379;1939.29509115;10963;10.963;10.572;10572;0.188685;0.355679;0.849501;04/19/39 12:31 AM;2429372.52166;2429372.53204;1800;5;298.639645895;33.0013877721;#WERT!
232;1937.53462103;11.0711;11.0711;10.6801;10.6801;0.188689;0.320013;0.756844;07/15/37 12:21 AM;2428729.51514;2428729.52033;900;5;298.638968576;33.0016198269;#WERT!
56;1930.55030972;11.0211;11.0211;10.6301;10.6301;0.188708;0.325176;0.769623;07/20/30 11:44 PM;2426178.48955;2426178.50062;1920;3;298.638961582;33.0014981252;#WERT!
226;1937.27751589;11.0235;11.0235;10.6325;10.6325;0.188765;0.312633;0.738782;04/12/37 02:32 AM;2428635.60575;2428635.61268;1200;5;298.638976458;33.0014870197;#WERT!
229;1937.33478031;10.9314;10.9314;10.5404;10.5404;0.188829;0.302639;0.715047;05/03/37 12:31 AM;2428656.52159;2428656.52851;1200;5;298.639005664;33.0015121683;#WERT!
130;1936.44754298;10795;10.795;10.404;10404;0.189575;0.335008;0.793316;06/12/36 10:54 PM;2428332.45469;2428332.46508;1800;6;298.639019009;33.0015712962;#WERT!
656;1952.55419164;11.5336;11.5336;11.1426;11.1426;0.189747;0.334665;0.792183;07/21/52 09:42 PM;2434215.40464;2434215.4185;2400;6;298.638941823;33.0013159482;#WERT!
359;1938.80999257;11.4344;11.4344;11.0434;11.0434;0.189759;0.335179;0.793487;10/23/38 08:08 PM;2429195.3394;2429195.34979;1800;6;298.639413011;33.0015103459;#WERT!
729;1953.68741207;11.0449;11.0449;10.6539;10.6539;0.189761;0.279186;0.661229;09/08/53 07:31 PM;2434629.3134;2434629.32726;2400;6;298.639350593;33.0014519133;#WERT!
78;1935.8010484;10.9782;10.9782;10.5872;10.5872;0.190001;0.329226;0.777929;10/20/35 07:46 PM;2428096.32427;2428096.33293;1500;7;298.639340138;33.0015334098;#WERT!
234;1937.65746896;11.5966;11.5966;11.2056;11.2056;0.190153;0.306868;0.723029;08/28/37 09:07 PM;2428774.38015;2428774.39054;1800;5;298.639646823;33.0014407733;#WERT!
39;1923.52507516;11.0933;11.0933;10.7023;10.7023;0.190424;0.322977;0.761642;07/12/23 12:43 AM;2423612.53024;2423612.5337;600;8;298.639161373;33.0015838509;#WERT!
217;1937.03008557;10959;10.959;10.568;10568;0.190478;0.307982;0.725188;01/11/37 05:28 PM;2428545.22837;2428545.23876;1800;5;298.639017438;33.0014950544;#WERT!
13;1957.39771619;11.0208;11.0208;10.6298;10.6298;0.190565;0.437983;1.0979;05/26/57 12:17 AM;2435984.51237;2435984.51584;600;1;298.639252469;33.0013530587;#WERT!
653;1952.55147643;11.0009;11.0009;10.6099;10.6099;0.190573;0.328572;0.775438;07/20/52 09:54 PM;2434214.41292;2434214.42677;2400;6;298.638906303;33.0014495704;#WERT!
712;1953.6685488;11.4492;11.4492;11.0582;11.0582;0.190954;0.294002;0.692133;09/01/53 10:09 PM;2434622.4236;2434622.43745;2400;6;298.639618347;33.001538184;#WERT!
214;1937.02182807;10.9255;10.9255;10.5345;10.5345;0.190959;0.319244;0.75164;01/08/37 05:05 PM;2428542.21231;2428542.2227;1800;5;298.639157644;33.0015175449;#WERT!
652;1952.55147643;10.9912;10.9912;10.6002;10.6002;0.190996;0.32881;0.775421;07/20/52 09:54 PM;2434214.41292;2434214.42677;2400;6;298.638957578;33.0013782735;#WERT!
592;1951.66722164;10.8719;10.8719;10.4809;10.4809;0.191352;0.335339;0.791568;09/01/51 10:43 PM;2433891.44682;2433891.4527;1020;6;298.639357145;33.0013443393;#WERT!
24;1957.40044088;11.5439;11.5439;11.1529;11.1529;0.191442;0.431876;1.07619;05/27/57 12:10 AM;2435985.50757;2435985.51103;600;1;298.639360599;33.0014758883;#WERT!
136;1936.46677632;11.4252;11.4252;11.0342;11.0342;0.191481;0.383979;0.925892;06/19/36 11:35 PM;2428339.48312;2428339.49005;1200;7;298.638704165;33.0014257381;#WERT!
657;1952.55419164;11.5576;11.5576;11.1666;11.1666;0.191487;0.336571;0.794551;07/21/52 09:42 PM;2434215.40464;2434215.4185;2400;6;298.639010188;33.001278872;#WERT!
55;1930.55030972;11.0331;11.0331;10.6421;10.6421;0.191887;0.324895;0.764268;07/20/30 11:44 PM;2426178.48955;2426178.50062;1920;3;298.638872622;33.0016756772;#WERT!
102;1935.80955477;11.3741;11.3741;10.9831;10.9831;0.192211;0.325117;0.764345;10/23/35 10:18 PM;2428099.42949;2428099.43988;1800;7;298.639352155;33.0015777189;#WERT!
593;1951.67244537;10.9647;10.9647;10.5737;10.5737;0.192835;0.309349;0.724957;09/03/51 08:19 PM;2433893.34682;2433893.36067;2400;6;298.639377326;33.0013343636;#WERT!
129;1936.44754298;10.7914;10.7914;10.4004;10.4004;0.192852;0.339288;0.799594;06/12/36 10:54 PM;2428332.45469;2428332.46508;1800;6;298.639401442;33.001547988;#WERT!
124;1936.37923998;11.3652;11.3652;10.9742;10.9742;0.193185;0.345497;0.815448;05/19/36 12:10 AM;2428307.50701;2428307.5174;1800;7;298.639020986;33.0016295739;#WERT!
148;1936.68546672;11.0321;11.0321;10.6411;10.6411;0.193289;0.335612;0.789408;09/07/36 08:33 PM;2428419.35633;2428419.36672;1800;6;298.638973283;33.0015788566;#WERT!
358;1938.80999257;11.4495;11.4495;11.0585;11.0585;0.193298;0.338737;0.797497;10/23/38 08:08 PM;2429195.3394;2429195.34979;1800;6;298.639454558;33.0015696494;#WERT!
187;1972.67737399;11.0201;11.0201;10.6291;10.6291;0.193552;0.348945;0.824107;09/04/72 09:43 PM;2441565.40531;2441565.41085;960;6;298.639343573;33.0014984685;#WERT!
623;1951.76566209;11.2129;11.2129;10.8219;10.8219;0.19366;0.298884;0.69926;10/07/51 09:27 PM;2433927.39422;2433927.40808;2400;6;298.639267526;33.0015683556;#WERT!
343;1938.79337708;11.0408;11.0408;10.6498;10.6498;0.194127;0.341081;0.802388;10/17/38 06:29 PM;2429189.27059;2429189.28098;1800;6;298.639433268;33.0014059659;#WERT!
107;1935.83662717;10.9808;10.9808;10.5898;10.5898;0.194243;0.308883;0.721754;11/02/35 07:37 PM;2428109.31769;2428109.32807;1800;7;298.639286099;33.0013986878;#WERT!
611;1951.75734487;10.9152;10.9152;10.5242;10.5242;0.195035;0.315308;0.735988;10/04/51 08:33 PM;2433924.35637;2433924.37021;2400;6;298.639172354;33.0012553554;#WERT!
594;1951.67244537;10.9908;10.9908;10.5998;10.5998;0.195111;0.310153;0.723478;09/03/51 08:19 PM;2433893.34682;2433893.36067;2400;6;298.639357574;33.0012558501;#WERT!
387;1940.74830209;11.1198;11.1198;10.7288;10.7288;0.195143;0.347575;0.818061;09/30/40 07:31 PM;2429903.31388;2429903.31734;600;8;298.639314934;33.0016982844;#WERT!
728;1953.68741207;11.0183;11.0183;10.6273;10.6273;0.195166;0.283513;0.662591;09/08/53 07:31 PM;2434629.3134;2434629.32726;2400;6;298.639276863;33.0013568538;#WERT!
410;1942.62947852;11.1897;11.1897;10.7987;10.7987;0.195363;0.388469;0.933456;08/18/42 09:40 PM;2430590.40318;2430590.41703;2400;5;298.639473847;33.0014709604;#WERT!
596;1951.67262362;10.9612;10.9612;10.5702;10.5702;0.195402;0.322354;0.752712;09/03/51 09:53 PM;2433893.41192;2433893.42578;2400;6;298.639132437;33.0011704322;#WERT!
734;1953.68777139;11.0194;11.0194;10.6284;10.6284;0.195423;0.296248;0.690592;09/08/53 10:40 PM;2434629.44465;2434629.4585;2400;6;298.639452734;33.0014773486;#WERT!
896;1955.62083619;10.8626;10.8626;10.4716;10.4716;0.19587;0.34669;0.814605;08/16/55 12:00 AM;2435337;2435335.51042;1800;6;298.639536752;33.0013904269;#WERT!
332;1938.73634277;11081;11.081;10.69;10.69;0.196017;0.342759;0.803963;09/26/38 10:31 PM;2429168.43887;2429168.4492;1800;6;298.639416433;33.001510791;#WERT!
543;1949.0903579;10.8913;10.8913;10.5003;10.5003;0.196142;0.320042;0.745886;02/02/49 05:34 PM;2432950.23244;2432950.25322;3600;4;298.639308604;33.0013649563;#WERT!
753;1953.70689824;10931;10.931;10.54;10.54;0.196248;0.290726;0.676888;09/15/53 10:20 PM;2434636.43073;2434636.44458;2400;6;298.639372397;33.0014407737;#WERT!
378;1939.29509115;10.9488;10.9488;10.5578;10.5578;0.196294;0.361011;0.852932;04/19/39 12:31 AM;2429372.52166;2429372.53204;1800;5;298.638973605;33.0014656573;#WERT!
138;1936.52961824;11.1243;11.1243;10.7333;10.7333;0.196589;0.350049;0.822518;07/12/36 10:23 PM;2428362.43267;2428362.44306;1800;6;298.638866598;33.0015748193;#WERT!
398;1941.72308778;11.0131;11.0131;10.6221;10.6221;0.196714;0.325894;0.759557;09/21/41 08:21 PM;2430259.34846;2430259.35781;1620;7;298.639302786;33.0014699094;#WERT!
101;1935.80947513;11.0571;11.0571;10.6661;10.6661;0.196946;0.32967;0.768723;10/23/35 09:36 PM;2428099.40041;2428099.41079;1800;7;298.639136754;33.0013385535;#WERT!
775;1953.78324635;10.9428;10.9428;10.5518;10.5518;0.197083;0.292088;0.678676;10/13/53 07:36 PM;2434664.31688;2434664.33073;2400;6;298.639165368;33.0013267762;#WERT!
366;1938.886554;11.0887;11.0887;10.6977;10.6977;0.197199;0.35488;0.834688;11/20/38 07:16 PM;2429223.30346;2429223.31385;1800;6;298.639095881;33.0015349815;#WERT!
772;1953.78324635;10.9343;10.9343;10.5433;10.5433;0.19733;296;0.687146;10/13/53 07:36 PM;2434664.31688;2434664.33073;2400;6;298.639188329;33.001334606;#WERT!
679;1953.60839615;10.8888;10.8888;10.4978;10.4978;0.197785;0.328952;0.765632;08/10/53 10:57 PM;2434600.45666;2434600.4667;1740;6;298.639453295;33.0011991807;#WERT!
264;1937.73658724;11.1263;11.1263;10.7353;10.7353;0.198144;0.318782;0.739759;09/26/37 06:40 PM;2428803.2781;2428803.28849;1800;5;298.639679519;33.0013877933;#WERT!
610;1951.75734487;10.8916;10.8916;10.5006;10.5006;0.198539;0.31859;0.738683;10/04/51 08:33 PM;2433924.35637;2433924.37021;2400;6;298.639034094;33.0012345726;#WERT!
384;1939.91311063;11.1684;11.1684;10.7774;10.7774;0.198827;0.353815;0.829308;11/30/39 06:07 PM;2429598255;2429598.26366;1500;8;298.63942545;33.0014475667;#WERT!
233;1937.4386948;11.0063;11.0063;10.6153;10.6153;0.198942;0.29029;0.67182;06/09/37 11:23 PM;2428694.47462;2428694.48328;1500;6;298.639010623;33.0014944736;#WERT!
230;1937.4386948;10.9598;10.9598;10.5688;10.5688;0.199013;0.292456;0.676564;06/09/37 11:23 PM;2428694.47462;2428694.48328;1500;6;298.63916725;33.00149585;#WERT!
252;1937.6767418;11.1791;11.1791;10.7881;10.7881;0.199106;0.332394;0.772366;09/04/37 10:06 PM;2428781.42128;2428781.42994;1500;7;298.639532091;33.0014021538;#WERT!
97;1935.80930256;10.9986;10.9986;10.6076;10.6076;0.199907;0.32564;0.754051;10/23/35 08:05 PM;2428099.33737;2428099.34776;1800;7;298.639595956;33.0013954482;#WERT!
307;1937.90901613;11.3664;11.3664;10.9754;10.9754;0.199982;0.330249;0.765558;11/28/37 06:11 PM;2428866.25775;2428866.26814;1800;7;298.639355189;33.0014819878;#WERT!
139;1936.52961824;11.1405;11.1405;10.7495;10.7495;0.200094;0.349588;0.815932;07/12/36 10:23 PM;2428362.43267;2428362.44306;1800;6;298.639027716;33.0015680821;#WERT!
591;1951.66722164;10.8688;10.8688;10.4778;10.4778;0.200741;0.341857;0.794385;09/01/51 10:43 PM;2433891.44682;2433891.4527;1020;6;298.639385804;33.0014808322;#WERT!
397;1941.72308778;10.9874;10.9874;10.5964;10.5964;0.201121;0.328642;0.759731;09/21/41 08:21 PM;2430259.34846;2430259.35781;1620;7;298.639346233;33.0015026692;#WERT!
770;1953.78341037;10.8744;10.8744;10.4834;10.4834;0.201275;0.303046;0.697329;10/13/53 09:02 PM;2434664.37678;2434664.39064;2400;6;298.63930097;33.0013945469;#WERT!
765;1953.77790648;10.9056;10.9056;10.5146;10.5146;0.201369;0.295305;0.679375;10/11/53 08:47 PM;2434662.36649;2434662.38034;2400;6;298.639424895;33.0014980912;#WERT!
160;1936.69905127;11.0312;11.0312;10.6402;10.6402;0.201391;0.330334;0.7636;09/12/36 07:38 PM;2428424.31809;2428424.32848;1800;7;298.639129426;33.0014851297;#WERT!
371;1938.94117004;11.0387;11.0387;10.6477;10.6477;0.201409;0.361935;0.847678;12/10/38 06:02 PM;2429243.25197;2429243.26236;1800;6;298.639138117;33.001434159;#WERT!
545;1949.17055891;10.9949;10.9949;10.6039;10.6039;0.201513;0.346145;0.804532;03/04/49 12:47 AM;2432979.53279;2432979.54664;2400;4;298.63939296;33.0016058722;#WERT!
701;1953.61654083;10.7988;10.7988;10.4078;10.4078;0.20163;0.334947;0.775028;08/13/53 10:20 PM;2434603.43115;2434603.44154;1800;6;298.639224504;33.0013537703;#WERT!
253;1937.6767418;11.1539;11.1539;10.7629;10.7629;0.201655;0.333784;0.771999;09/04/37 10:06 PM;2428781.42128;2428781.42994;1500;7;298.639516702;33.001355529;#WERT!
93;1935.80908829;11.0558;11.0558;10.6648;10.6648;0.2021;0.322359;0.742487;10/23/35 06:13 PM;2428099.25911;2428099.2695;1800;7;298.639514504;33.0014708438;#WERT!
159;1936.69631333;10862;10.862;10.471;10471;0.202472;0.329312;0.759328;09/11/36 07:38 PM;2428423.31806;2428423.32844;1800;7;298.639073255;33.0015827049;#WERT!
185;1972.67737399;11.0329;11.0329;10.6419;10.6419;0.202981;0.353526;0.822106;09/04/72 09:43 PM;2441565.40531;2441565.41085;960;6;298.639385158;33.0015286015;#WERT!
717;1953.68197692;11.3443;11.3443;10.9533;10.9533;0.203131;0.293355;0.672221;09/06/53 07:52 PM;2434627.32822;2434627.34207;2400;6;298.639318229;33.0014335802;#WERT!
265;1937.73658724;11.1003;11.1003;10.7093;10.7093;0.203429;0.318435;0.730748;09/26/37 06:40 PM;2428803.2781;2428803.28849;1800;5;298.639533539;33.001387513;#WERT!
960;1955.72487452;10.9485;10.9485;10.5575;10.5575;0.203498;0.292311;0.669299;09/23/55 12:00 AM;2435375;2435373.51042;1800;6;298.639179257;33.0013559828;#WERT!
600;1951.67262362;10.9511;10.9511;10.5601;10.5601;0.203533;0.326047;0.749446;09/03/51 09:53 PM;2433893.41192;2433893.42578;2400;6;298.639184783;33.0011750408;#WERT!
706;1953.61920485;11.0108;11.0108;10.6198;10.6198;0.203722;0.28001;0.641879;08/14/53 09:37 PM;2434604.40072;2434604.41457;2400;6;298.639479995;33.0014332595;#WERT!
75;1935.79829764;11.4432;11.4432;11.0522;11.0522;0.20382;0.343503;0.793932;10/19/35 07:37 PM;2428095.31782;2428095.32821;1800;7;298.639445851;33.0014932053;#WERT!
110;1935.86924565;10.9159;10.9159;10.5249;10.5249;0.20388;0.324625;0.745346;11/14/35 05:26 PM;2428121.22639;2428121.24197;2700;7;298.639314028;33.0013256047;#WERT!
231;1937.53462103;11.0842;11.0842;10.6932;10.6932;0.204069;0.332726;0.765523;07/15/37 12:21 AM;2428729.51514;2428729.52033;900;5;298.640088807;33.0011492004;#WERT!
372;1938.9575646;10.9468;10.9468;10.5558;10.5558;0.204216;0.371366;0.869891;12/16/38 05:45 PM;2429249.24008;2429249.25047;1800;6;298.63903959;33.0014518632;#WERT!
96;1935.80930256;10998;10.998;10.607;10607;0.204257;0.330564;0.759715;10/23/35 08:05 PM;2428099.33737;2428099.34776;1800;7;298.639257634;33.0014851429;#WERT!
512;1948.6912074;10.9307;10.9307;10.5397;10.5397;0.204745;0.463742;1.16565;09/09/48 10:52 PM;2432804.45311;2432804.4635;1800;6;298.639334048;33.0012382839;#WERT!
645;1952.37653901;10.9851;10.9851;10.5941;10.5941;0.205342;0.314935;0.719218;05/18/52 12:24 AM;2434150.51703;2434150.53087;2400;6;298.639119793;33.0013197472;#WERT!
21;1957.40040865;11513;11.513;11.122;11122;0.205387;0.442918;1.09205;05/26/57 11:53 PM;2435985.4958;2435985.49926;600;1;298.639377751;33.0014870503;#WERT!
158;1936.69631333;11.0229;11.0229;10.6319;10.6319;0.206038;0.332773;0.762538;09/11/36 07:38 PM;2428423.31806;2428423.32844;1800;7;298.639156902;33.0015100664;#WERT!
546;1949.17055891;11.0008;11.0008;10.6098;10.6098;0.206178;0.341816;0.78577;03/04/49 12:47 AM;2432979.53279;2432979.54664;2400;4;298.639294779;33.0015485416;#WERT!
113;1935.87198662;10.9658;10.9658;10.5748;10.5748;0.206192;0.317508;0.724129;11/15/35 05:35 PM;2428122.23266;2428122.24311;1800;7;298.639165389;33.001379317;#WERT!
